Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,Touches,Tkl,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Defensive Tkl,Defensive TklW,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,pa Panama,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,pa Panama,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,pa Panama,N,,17,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,pa Panama,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,pa Panama,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,pa Panama,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,pa Panama,Y,LB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,pa Panama,Y*,CM,73,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,ba Bosnia & Herz'na,Y,LB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,ba Bosnia & Herz'na,Y,FW,90,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,ba Bosnia & Herz'na,Y,RB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,ba Bosnia & Herz'na,Y*,CM,62,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,ba Bosnia & Herz'na,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,ba Bosnia & Herz'na,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,ba Bosnia & Herz'na,Y,RW,88,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,L 0–1,cr Costa Rica,mx Mexico,Y,CB,90,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,L 0–1,cr Costa Rica,mx Mexico,Y*,RB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,L 0–1,cr Costa Rica,mx Mexico,Y,GK,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,L 0–1,cr Costa Rica,mx Mexico,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,L 0–1,cr Costa Rica,mx Mexico,Y,FW,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,L 0–1,cr Costa Rica,mx Mexico,Y,RW,89,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,L 0–1,cr Costa Rica,mx Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,L 0–1,cr Costa Rica,mx Mexico,Y,CM,80,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,L 0–1,cr Costa Rica,mx Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,L 0–1,cr Costa Rica,mx Mexico,Y,LB,45,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,N,,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,Y,GK,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,Y,LB,45,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,Y,CB,90,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,N,,45,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,Y*,AM,80,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,N,,10,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,L 0–1,cr Costa Rica,mx Mexico,Y,DM,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,Y,FW,45,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,N,,10,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,Y,FW,87,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,Y,CM,80,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,N,,10,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,Y*,GK,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Away,D 0–0,cr Costa Rica,hn Honduras,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2021,Fri,Gold Cup,Group stage,Away,W 2–1,cr Costa Rica,sr Suriname,Y*,AM,90,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2021,Fri,Gold Cup,Group stage,Away,W 2–1,cr Costa Rica,sr Suriname,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2021,Fri,Gold Cup,Group stage,Away,W 2–1,cr Costa Rica,sr Suriname,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2021,Fri,Gold Cup,Group stage,Away,W 2–1,cr Costa Rica,sr Suriname,Y,RB,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,3.0,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2021,Fri,Gold Cup,Group stage,Away,W 2–1,cr Costa Rica,sr Suriname,Y,RW,86,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2021,Fri,Gold Cup,Group stage,Away,W 2–1,cr Costa Rica,sr Suriname,Y,CB,84,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,1.0,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2021,Fri,Gold Cup,Group stage,Away,W 2–1,cr Costa Rica,sr Suriname,Y,GK,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2021,Fri,Gold Cup,Group stage,Away,W 2–1,cr Costa Rica,sr Suriname,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2021,Fri,Gold Cup,Group stage,Away,W 2–1,cr Costa Rica,sr Suriname,Y,AM,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2021,Fri,Gold Cup,Group stage,Away,W 2–1,cr Costa Rica,sr Suriname,N,,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
20-07-2021,Tue,Gold Cup,Group stage,Home,W 1–0,cr Costa Rica,jm Jamaica,Y,CB,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
20-07-2021,Tue,Gold Cup,Group stage,Home,W 1–0,cr Costa Rica,jm Jamaica,N,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
20-07-2021,Tue,Gold Cup,Group stage,Home,W 1–0,cr Costa Rica,jm Jamaica,N,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
20-07-2021,Tue,Gold Cup,Group stage,Home,W 1–0,cr Costa Rica,jm Jamaica,Y*,CM,64,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,1.0,,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
20-07-2021,Tue,Gold Cup,Group stage,Home,W 1–0,cr Costa Rica,jm Jamaica,Y,FW,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
20-07-2021,Tue,Gold Cup,Group stage,Home,W 1–0,cr Costa Rica,jm Jamaica,Y,LB,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
20-07-2021,Tue,Gold Cup,Group stage,Home,W 1–0,cr Costa Rica,jm Jamaica,N,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
20-07-2021,Tue,Gold Cup,Group stage,Home,W 1–0,cr Costa Rica,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,L 0–2,cr Costa Rica,ca Canada,Y,GK,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,L 0–2,cr Costa Rica,ca Canada,Y*,CM,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,L 0–2,cr Costa Rica,ca Canada,N,,45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,L 0–2,cr Costa Rica,ca Canada,Y,FW,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,L 0–2,cr Costa Rica,ca Canada,Y,CB,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,L 0–2,cr Costa Rica,ca Canada,Y,CB,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,2.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,L 0–2,cr Costa Rica,ca Canada,Y,CM,45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,L 0–2,cr Costa Rica,ca Canada,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,L 0–2,cr Costa Rica,ca Canada,Y,RB,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,Y,AM,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,Y*,AM,90,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,Y,CB,89,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,Y,GK,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,Y,LB,89,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,N,,1,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,Y,DM,81,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Home,D 1–1,cr Costa Rica,jm Jamaica,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21-08-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,sv El Salvador,Y,AM,62,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21-08-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,sv El Salvador,Y*,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21-08-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,sv El Salvador,Y,LB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21-08-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,sv El Salvador,Y,RW,62,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21-08-2021,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,cr Costa Rica,sv El Salvador,Y,GK,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2021,Wed,Friendlies (M),Friendlies (M),Away,L 0–4,cr Costa Rica,us United States,Y,FW,63,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2021,Wed,Friendlies (M),Friendlies (M),Away,L 0–4,cr Costa Rica,us United States,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2021,Wed,Friendlies (M),Friendlies (M),Away,L 0–4,cr Costa Rica,us United States,Y*,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2021,Wed,Friendlies (M),Friendlies (M),Away,L 0–4,cr Costa Rica,us United States,N,,16,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2021,Wed,Friendlies (M),Friendlies (M),Away,L 0–4,cr Costa Rica,us United States,N,,45,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2021,Wed,Friendlies (M),Friendlies (M),Away,L 0–4,cr Costa Rica,us United States,Y,CM,45,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2021,Wed,Friendlies (M),Friendlies (M),Away,L 0–4,cr Costa Rica,us United States,Y,FW,63,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2021,Wed,Friendlies (M),Friendlies (M),Away,L 0–4,cr Costa Rica,us United States,Y,RB,90,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,Sun,WCQ,Third round,Home,W 2–1,cr Costa Rica,sv El Salvador,Y,AM,61,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,Sun,WCQ,Third round,Home,W 2–1,cr Costa Rica,sv El Salvador,Y,GK,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,Sun,WCQ,Third round,Home,W 2–1,cr Costa Rica,sv El Salvador,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,Sun,WCQ,Third round,Home,W 2–1,cr Costa Rica,sv El Salvador,Y,DM,86,1.0,1.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,Sun,WCQ,Third round,Home,W 2–1,cr Costa Rica,sv El Salvador,Y*,AM,74,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,Sun,WCQ,Third round,Home,W 2–1,cr Costa Rica,sv El Salvador,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,Sun,WCQ,Third round,Home,W 2–1,cr Costa Rica,sv El Salvador,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,Sun,WCQ,Third round,Home,W 2–1,cr Costa Rica,sv El Salvador,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
