Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,Touches,Tkl,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Defensive Tkl,Defensive TklW,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err
11-12-2020,Thu,Friendlies (M),Friendlies (M),Away,D 0–0,us United States,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-01-2021,Sun,Gold Cup,Final,Home,W 1–0,us United States,mx Mexico,Y,GK,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,3.0,,,,,,,7.0,,,
08-01-2021,Sun,Gold Cup,Final,Home,W 1–0,us United States,mx Mexico,N,,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,3.0,,,,,,,7.0,,,
08-01-2021,Sun,Gold Cup,Final,Home,W 1–0,us United States,mx Mexico,Y,CM,120,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,7.0,,,,Match Report,,,,,,,,,,,,,,,,3.0,,,,,,,7.0,,,
08-01-2021,Sun,Gold Cup,Final,Home,W 1–0,us United States,mx Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,7.0,,,
08-01-2021,Sun,Gold Cup,Final,Home,W 1–0,us United States,mx Mexico,N,,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,Match Report,,,,,,,,,,,,,,,,3.0,,,,,,,7.0,,,
31-01-2021,Sun,Friendlies (M),Friendlies (M),Home,W 7–0,us United States,tt Trin & Tobago,N,,27,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2021,Sun,Friendlies (M),Friendlies (M),Home,W 7–0,us United States,tt Trin & Tobago,Y,CM,90,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2021,Sun,Friendlies (M),Friendlies (M),Home,W 7–0,us United States,tt Trin & Tobago,Y,GK,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2021,Sun,Friendlies (M),Friendlies (M),Home,W 7–0,us United States,tt Trin & Tobago,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2021,Sun,Friendlies (M),Friendlies (M),Home,W 7–0,us United States,tt Trin & Tobago,Y*,CB,90,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2021,Sun,Friendlies (M),Friendlies (M),Home,W 7–0,us United States,tt Trin & Tobago,Y,FW,63,2.0,3.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,Y*,,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,Y,,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,Y,,77,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,Y,,77,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,N,,27,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,Y,,90,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,N,,13,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,N,,27,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,Y,,63,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,Y,,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,Y,,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,Y,,63,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,Y,FW,67,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,Y,CB,45,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,N,,18,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,Y,CM,72,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,Y,FW,81,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,Y,FW,45,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,Y,LB,66,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,N,,45,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,Y,CM,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,us United States,jm Jamaica,N,,24,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,Y,FW,61,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,Y,CB,61,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,Y,CM,45,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,Y,RM,45,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,Y,LM,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,Y,CM,73,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,N,,17,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,N,,29,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,Y,CB,90,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,Y*,FW,90,1.0,0.0,1.0,1.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,Y,DM,90,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,N,,8,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,N,,47,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,Y*,FW,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,Y,FW,82,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,N,,8,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,Y,CM,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,Y,GK,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,Y,RB,90,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,Y,LB,43,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,N,,29,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,Y,FW,90,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,N,,10,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,Y*,CM,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,Y,FW,71,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,Y,GK,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,N,,29,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,N,,19,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,Y,FW,71,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,N,,30,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2021,Sun,Friendlies (M),Friendlies (M),Away,L 1–2,us United States,ch Switzerland,Y,LB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,Y,CB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,Y,FW,67,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,Y,GK,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,Y*,DM,82,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,Y,RB,76,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,Y,CM,76,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,N,,8,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,Y,CM,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,N,,23,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,N,,14,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,N,,14,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 2–0,us United States,jm Jamaica,Y,LB,90,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
15-07-2021,Thu,Gold Cup,Group stage,Away,W 6–1,us United States,mq Martinique,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
15-07-2021,Thu,Gold Cup,Group stage,Away,W 6–1,us United States,mq Martinique,Y,DM,57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
15-07-2021,Thu,Gold Cup,Group stage,Away,W 6–1,us United States,mq Martinique,Y*,CB,78,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,2.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
15-07-2021,Thu,Gold Cup,Group stage,Away,W 6–1,us United States,mq Martinique,Y,GK,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
15-07-2021,Thu,Gold Cup,Group stage,Away,W 6–1,us United States,mq Martinique,Y,AM,90,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
15-07-2021,Thu,Gold Cup,Group stage,Away,W 6–1,us United States,mq Martinique,N,,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
18-07-2021,Sun,Gold Cup,Group stage,Home,W 1–0,us United States,ca Canada,Y,CM,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
18-07-2021,Sun,Gold Cup,Group stage,Home,W 1–0,us United States,ca Canada,N,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
18-07-2021,Sun,Gold Cup,Group stage,Home,W 1–0,us United States,ca Canada,Y*,CB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
18-07-2021,Sun,Gold Cup,Group stage,Home,W 1–0,us United States,ca Canada,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
18-07-2021,Sun,Gold Cup,Group stage,Home,W 1–0,us United States,ca Canada,Y,GK,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
18-07-2021,Sun,Gold Cup,Group stage,Home,W 1–0,us United States,ca Canada,Y,RB,57,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,W 1–0,us United States,jm Jamaica,N,,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,W 1–0,us United States,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,W 1–0,us United States,jm Jamaica,Y,RB,83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,W 1–0,us United States,jm Jamaica,Y,CM,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,3.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
25-07-2021,Sun,Gold Cup,Quarter-finals,Home,W 1–0,us United States,jm Jamaica,Y,GK,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
29-07-2021,Thu,Gold Cup,Semi-finals,Away,W 1–0,us United States,qa Qatar,Y,RB,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
29-07-2021,Thu,Gold Cup,Semi-finals,Away,W 1–0,us United States,qa Qatar,N,,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
29-07-2021,Thu,Gold Cup,Semi-finals,Away,W 1–0,us United States,qa Qatar,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
29-07-2021,Thu,Gold Cup,Semi-finals,Away,W 1–0,us United States,qa Qatar,Y,GK,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
29-07-2021,Thu,Gold Cup,Semi-finals,Away,W 1–0,us United States,qa Qatar,Y,CM,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,Match Report,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
09-08-2021,Wed,WCQ,Third round,Away,W 4–1,us United States,hn Honduras,N,,29,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,Wed,WCQ,Third round,Away,W 4–1,us United States,hn Honduras,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
