Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Match Report,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon
13-10-2019,Sun,UEFA Euro Qualifying,Group stage,Home,W 2–0,pl Poland,mk N. Macedonia,Y,CB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
13-10-2019,Sun,UEFA Euro Qualifying,Group stage,Home,W 2–0,pl Poland,mk N. Macedonia,Y,LB,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,Match Report,4,0,0,1,1,0,,
13-10-2019,Sun,UEFA Euro Qualifying,Group stage,Home,W 2–0,pl Poland,mk N. Macedonia,Y,RB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,
13-10-2019,Sun,UEFA Euro Qualifying,Group stage,Home,W 2–0,pl Poland,mk N. Macedonia,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,Y,DM,83,1,0,0,0,3,1,0,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,Y,AM,90,0,0,0,0,6,5,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,Y*,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,Y,AM,90,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,N,,21,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,Y,CB,90,0,0,0,0,1,0,0,0,,,4,,,,,,,,,,,,,Match Report,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,N,,28,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,Y,LB,90,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,Match Report,0,1,0,1,1,0,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,Y,FW,69,1,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,Match Report,0,0,1,0,0,0,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,Y,AM,62,0,0,0,0,3,2,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,Y,RB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,0,0,0,0,2,0,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-11-2019,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,pl Poland,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,Y,AM,90,0,0,0,0,4,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,Y,CB,6,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,Y,AM,85,1,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,Y,CB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,Y,LB,90,0,0,0,0,0,0,1,0,,,3,,,,,,,,,,,,,Match Report,2,0,1,3,1,0,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,N,,46,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,Match Report,1,0,0,2,0,0,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,Y*,FW,90,1,0,0,0,3,3,0,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,Y,AM,90,0,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,Y,DM,90,0,0,0,0,5,1,1,0,,,4,,,,,,,,,,,,,Match Report,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-11-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 3–2,pl Poland,si Slovenia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,Y,DM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,Y,FW,62,0,0,0,0,1,1,1,0,,,1,,,,,,,,,,,,,Match Report,2,0,1,0,1,0,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,Y*,CB,90,0,0,0,0,0,0,1,0,,,4,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,Y,LB,90,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,Y,CB,90,0,0,0,0,0,0,1,0,,,7,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,Y,RB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,2,0,0,3,1,0,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,Y,DM,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,N,,20,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,Y,AM,76,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,Y,DM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,N,,28,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2020,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,N,,11,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,N,,23,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,N,,6,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,Y*,CB,90,1,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,Y,FW,90,0,0,0,0,2,0,1,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,Y,CB,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,Y,RB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,1,1,0,1,1,0,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,Y,DM,67,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,Y,AM,79,1,1,0,0,3,2,0,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2020,Mon,UEFA Nations League,League A,Away,W 2–1,pl Poland,ba Bosnia & Herz'na,Y,AM,84,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,N,,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,N,,19,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,Y,RB,61,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,Y,FW,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,Y,FW,71,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,Y*,LM,61,3,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,Y,AM,63,0,0,0,0,4,2,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,Y,LB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,Match Report,1,0,0,3,2,0,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,Y,CB,90,0,0,0,0,0,0,1,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,Y,DM,90,1,0,0,0,3,2,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,N,,33,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,Y,RB,71,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,0,0,0,2,0,0,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,N,,27,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,1,1,2,0,0,0,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,Y,AM,63,0,1,0,0,0,0,1,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,Y*,FW,57,2,1,0,0,8,3,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,N,,19,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,W 3–0,pl Poland,ba Bosnia & Herz'na,Y,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,Y,RB,90,0,0,0,0,0,0,1,0,,,3,,,,,,,,,,,,,Match Report,2,0,1,2,1,0,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,Y,AM,58,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,Y,AM,69,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,Y,DM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,Y*,FW,81,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,N,,21,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,Y,LB,90,0,0,0,0,0,0,1,0,,,4,,,,,,,,,,,,,Match Report,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,Y,CB,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,N,,9,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,N,,32,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,N,,13,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,N,,12,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,Y*,FW,61,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,Y,RB,77,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,N,,29,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,N,,8,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,Y,LW,45,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,N,,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y,RB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y*,FW,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,N,,45,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y,AM,73,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y,LB,90,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,Match Report,3,1,0,1,1,0,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y,AM,45,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,N,,17,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y,DM,90,0,0,0,0,0,0,1,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,L 1–2,pl Poland,nl Netherlands,Y,CB,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,L 1–2,pl Poland,nl Netherlands,Y,DM,70,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,L 1–2,pl Poland,nl Netherlands,Y,CB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
