Date,Defensive Day,Defensive Comp,Defensive Round,Defensive Venue,Defensive Result,Defensive Squad,Defensive Opponent,Defensive Start,Defensive Pos,Defensive Min,Defensive Tkl,Defensive TklW,Defensive Def 3rd,Defensive Mid 3rd,Defensive Att 3rd,Defensive Tkl.1,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Defensive Match Report
07-11-2018,Wed,FIFA World Cup,Semi-finals,Neutral,L 1–2,eng England,hr Croatia,Y*,FW,120,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Match Report
07-11-2018,Wed,FIFA World Cup,Semi-finals,Neutral,L 1–2,eng England,hr Croatia,Y,"RW,RB",120,2,0,1,1,0,1,1,100,0,1,0,1,3,5,5,0,Match Report
07-11-2018,Wed,FIFA World Cup,Semi-finals,Neutral,L 1–2,eng England,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
07-11-2018,Wed,FIFA World Cup,Semi-finals,Neutral,L 1–2,eng England,hr Croatia,Y,CB,120,1,0,0,1,0,0,0,,0,0,0,0,0,1,7,0,Match Report
07-11-2018,Wed,FIFA World Cup,Semi-finals,Neutral,L 1–2,eng England,hr Croatia,N,"FW,LM",47,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,Match Report
09-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,N,,30,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,N,,30,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,N,,23,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,Y*,DM,90,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,N,,13,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,Y,RW,77,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
