Date,Defensive Day,Defensive Comp,Defensive Round,Defensive Venue,Defensive Result,Defensive Squad,Defensive Opponent,Defensive Start,Defensive Pos,Defensive Min,Defensive Tkl,Defensive TklW,Defensive Def 3rd,Defensive Mid 3rd,Defensive Att 3rd,Defensive Tkl.1,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Defensive Match Report
25-06-2018,Mon,FIFA World Cup,Group stage,Neutral,D 2–2,es Spain,ma Morocco,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
25-06-2018,Mon,FIFA World Cup,Group stage,Neutral,D 2–2,es Spain,ma Morocco,Y,CM,90,1,1,0,1,0,1,2,50,1,0,0,0,1,2,0,0,Match Report
25-06-2018,Mon,FIFA World Cup,Group stage,Neutral,D 2–2,es Spain,ma Morocco,Y,LB,90,1,1,0,0,1,0,1,0,1,1,0,1,2,3,2,0,Match Report
25-06-2018,Mon,FIFA World Cup,Group stage,Neutral,D 2–2,es Spain,ma Morocco,N,RM,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report
25-06-2018,Mon,FIFA World Cup,Group stage,Neutral,D 2–2,es Spain,ma Morocco,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
25-06-2018,Mon,FIFA World Cup,Group stage,Neutral,D 2–2,es Spain,ma Morocco,Y,RB,90,3,1,0,1,2,0,1,0,1,0,0,0,0,3,0,0,Match Report
09-08-2018,Sat,UEFA Nations League,League A,Away,W 2–1,es Spain,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-08-2018,Sat,UEFA Nations League,League A,Away,W 2–1,es Spain,eng England,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
09-08-2018,Sat,UEFA Nations League,League A,Away,W 2–1,es Spain,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-08-2018,Sat,UEFA Nations League,League A,Away,W 2–1,es Spain,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-08-2018,Sat,UEFA Nations League,League A,Away,W 2–1,es Spain,eng England,Y,CM,90,,,,,,,,,,,,,,,,,Match Report
09-08-2018,Sat,UEFA Nations League,League A,Away,W 2–1,es Spain,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-08-2018,Sat,UEFA Nations League,League A,Away,W 2–1,es Spain,eng England,N,,23,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,W 1–0,es Spain,tn Tunisia,Y,LB,75,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,W 1–0,es Spain,tn Tunisia,N,,31,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,W 1–0,es Spain,tn Tunisia,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,W 1–0,es Spain,tn Tunisia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,W 1–0,es Spain,tn Tunisia,N,,45,,,,,,,,,,,,,,,,,Match Report
15-10-2018,Mon,UEFA Nations League,League A,Home,L 2–3,es Spain,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-10-2018,Mon,UEFA Nations League,League A,Home,L 2–3,es Spain,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-10-2018,Mon,UEFA Nations League,League A,Home,L 2–3,es Spain,eng England,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
15-10-2018,Mon,UEFA Nations League,League A,Home,L 2–3,es Spain,eng England,N,,19,,,,,,,,,,,,,,,,,Match Report
15-10-2018,Mon,UEFA Nations League,League A,Home,L 2–3,es Spain,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-10-2018,Mon,UEFA Nations League,League A,Home,L 2–3,es Spain,eng England,Y,CM,90,,,,,,,,,,,,,,,,,Match Report
15-10-2018,Mon,UEFA Nations League,League A,Home,L 2–3,es Spain,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-11-2018,Tue,UEFA Nations League,League A,Home,W 6–0,es Spain,hr Croatia,Y,CM,58,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,UEFA Nations League,League A,Home,W 6–0,es Spain,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-11-2018,Tue,UEFA Nations League,League A,Home,W 6–0,es Spain,hr Croatia,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,UEFA Nations League,League A,Home,W 6–0,es Spain,hr Croatia,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,UEFA Nations League,League A,Home,W 6–0,es Spain,hr Croatia,N,,32,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,UEFA Nations League,League A,Home,W 6–0,es Spain,hr Croatia,Y,RB,74,,,,,,,,,,,,,,,,,Match Report
09-11-2018,Tue,UEFA Nations League,League A,Home,W 6–0,es Spain,hr Croatia,N,,16,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Away,W 4–1,es Spain,wls Wales,N,,45,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Away,W 4–1,es Spain,wls Wales,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Away,W 4–1,es Spain,wls Wales,Y,RB,62,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Away,W 4–1,es Spain,wls Wales,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
