Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Match Report,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,N,,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,Y,FW,57,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,N,,18,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,Y,LB,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,Y,FW,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,N,,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,Y,FW,18,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2018,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,lt Lithuania,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,Y,DM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,Y,CM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,Y,FW,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,N,,13,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,N,,7,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,N,,45,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,Y,FW,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,Y*,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,Y,FW,77,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-10-2018,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,ir IR Iran,bo Bolivia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,Y,CB,61,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,Y,LB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,Y,DM,70,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,Y,AM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,N,,27,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,Y,FW,63,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
09-11-2018,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,ir IR Iran,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,Y,FW,76,1,0,0,1,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,N,,14,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,N,,33,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,Y,CM,58,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,N,,14,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,Y,FW,57,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2018,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,ir IR Iran,tt Trin & Tobago,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,Y,CM,63,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,N,,27,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,Y,LB,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,Y,CM,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,Y,FW,81,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,Y,FW,72,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,N,,27,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,N,,18,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,ir IR Iran,ve Venezuela,Y,FW,63,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,Y,,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,Y,,69,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,Y,,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,N,,18,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,Y,,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
24-12-2018,Mon,Friendlies (M),Friendlies (M),Neutral,D 1–1,ir IR Iran,ps Palestine,Y,,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,Y,CM,67,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,N,,23,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,Y,FW,67,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,N,,23,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,Y,CB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,N,,23,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,Y*,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,Y,CB,82,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,Y,FW,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,Y,FW,67,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
31-12-2018,Mon,Friendlies (M),Friendlies (M),Away,W 2–1,ir IR Iran,qa Qatar,Y,CM,67,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,Y,DM,79,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,N,,28,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,N,,16,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,Y,DM,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,Y,LB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,Y,FW,90,0,0,0,0,5,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,Y,DM,62,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,Y,DM,74,0,0,0,0,4,0,1,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,Y,CB,90,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-2019,Wed,Asian Cup,Group stage,Neutral,D 0–0,ir IR Iran,iq Iraq,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-01-2019,Sun,Asian Cup,Round of 16,Neutral,W 2–0,ir IR Iran,om Oman,Y,DM,90,0,0,0,0,5,2,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
20-01-2019,Sun,Asian Cup,Round of 16,Neutral,W 2–0,ir IR Iran,om Oman,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-01-2019,Sun,Asian Cup,Round of 16,Neutral,W 2–0,ir IR Iran,om Oman,Y,FW,87,0,0,0,0,4,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
20-01-2019,Sun,Asian Cup,Round of 16,Neutral,W 2–0,ir IR Iran,om Oman,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
