Date,Defensive Day,Defensive Comp,Defensive Round,Defensive Venue,Defensive Result,Defensive Squad,Defensive Opponent,Defensive Start,Defensive Pos,Defensive Min,Defensive Tkl,Defensive TklW,Defensive Def 3rd,Defensive Mid 3rd,Defensive Att 3rd,Defensive Tkl.1,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Defensive Match Report
06-09-2019,Sun,Friendlies (M),Friendlies (M),Home,W 3–2,mx Mexico,ec Ecuador,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
06-09-2019,Sun,Friendlies (M),Friendlies (M),Home,W 3–2,mx Mexico,ec Ecuador,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-10-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–4,mx Mexico,ar Argentina,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
09-10-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–4,mx Mexico,ar Argentina,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-10-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–4,mx Mexico,ar Argentina,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
09-10-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–4,mx Mexico,ar Argentina,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-10-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–4,mx Mexico,ar Argentina,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-10-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–4,mx Mexico,ar Argentina,Y,CM,90,,,,,,,,,,,,,,,,,Match Report
09-10-2019,Tue,Friendlies (M),Friendlies (M),Away,L 0–4,mx Mexico,ar Argentina,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Away,W 1–0,mx Mexico,nl Netherlands,Y,CM,76,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Away,W 1–0,mx Mexico,nl Netherlands,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Away,W 1–0,mx Mexico,nl Netherlands,Y*,CM,62,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Away,W 1–0,mx Mexico,nl Netherlands,N,,14,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Away,W 1–0,mx Mexico,nl Netherlands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-07-2020,Wed,Friendlies (M),Friendlies (M),Away,W 1–0,mx Mexico,nl Netherlands,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
10-07-2020,Wed,Friendlies (M),Friendlies (M),Away,W 1–0,mx Mexico,nl Netherlands,Y,CB,86,,,,,,,,,,,,,,,,,Match Report
30-09-2020,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,mx Mexico,gt Guatemala,Y,CB,77,,,,,,,,,,,,,,,,,Match Report
30-09-2020,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,mx Mexico,gt Guatemala,Y,FW,69,,,,,,,,,,,,,,,,,Match Report
30-09-2020,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,mx Mexico,gt Guatemala,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-09-2020,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,mx Mexico,gt Guatemala,Y,LB,60,,,,,,,,,,,,,,,,,Match Report
30-09-2020,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,mx Mexico,gt Guatemala,N,,30,,,,,,,,,,,,,,,,,Match Report
30-09-2020,Wed,Friendlies (M),Friendlies (M),Home,W 3–0,mx Mexico,gt Guatemala,N,,21,,,,,,,,,,,,,,,,,Match Report
13-10-2020,Tue,Friendlies (M),Friendlies (M),Home,D 2–2,mx Mexico,dz Algeria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
13-10-2020,Tue,Friendlies (M),Friendlies (M),Home,D 2–2,mx Mexico,dz Algeria,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
13-10-2020,Tue,Friendlies (M),Friendlies (M),Home,D 2–2,mx Mexico,dz Algeria,N,,29,,,,,,,,,,,,,,,,,Match Report
13-10-2020,Tue,Friendlies (M),Friendlies (M),Home,D 2–2,mx Mexico,dz Algeria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
13-10-2020,Tue,Friendlies (M),Friendlies (M),Home,D 2–2,mx Mexico,dz Algeria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
13-10-2020,Tue,Friendlies (M),Friendlies (M),Home,D 2–2,mx Mexico,dz Algeria,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
13-10-2020,Tue,Friendlies (M),Friendlies (M),Home,D 2–2,mx Mexico,dz Algeria,Y*,CB,48,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Neutral,W 3–2,mx Mexico,kr Korea Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-11-2020,Sat,Friendlies (M),Friendlies (M),Neutral,W 3–2,mx Mexico,kr Korea Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-11-2020,Sat,Friendlies (M),Friendlies (M),Neutral,W 3–2,mx Mexico,kr Korea Republic,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Neutral,W 3–2,mx Mexico,kr Korea Republic,Y*,CB,90,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Neutral,W 3–2,mx Mexico,kr Korea Republic,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Neutral,W 3–2,mx Mexico,kr Korea Republic,Y,FW,82,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Neutral,W 3–2,mx Mexico,kr Korea Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-11-2020,Sat,Friendlies (M),Friendlies (M),Neutral,W 3–2,mx Mexico,kr Korea Republic,N,,23,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Neutral,W 2–0,mx Mexico,jp Japan,Y,LB,45,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Neutral,W 2–0,mx Mexico,jp Japan,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Neutral,W 2–0,mx Mexico,jp Japan,Y,FW,81,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Neutral,W 2–0,mx Mexico,jp Japan,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Neutral,W 2–0,mx Mexico,jp Japan,N,,27,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Neutral,W 2–0,mx Mexico,jp Japan,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Neutral,W 2–0,mx Mexico,jp Japan,N,,45,,,,,,,,,,,,,,,,,Match Report
08-01-2021,Sun,Gold Cup,Final,Away,L 0–1,mx Mexico,us United States,Y,CB,43,,1,,,,,,,,,,,0,,,,Match Report
08-01-2021,Sun,Gold Cup,Final,Away,L 0–1,mx Mexico,us United States,Y,LB,120,,3,,,,,,,,,,,1,,,,Match Report
08-01-2021,Sun,Gold Cup,Final,Away,L 0–1,mx Mexico,us United States,Y,CM,120,,2,,,,,,,,,,,4,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 2–1,mx Mexico,jm Jamaica,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 2–1,mx Mexico,jm Jamaica,N,,1,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 2–1,mx Mexico,jm Jamaica,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 2–1,mx Mexico,jm Jamaica,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 2–1,mx Mexico,jm Jamaica,Y,AM,80,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 2–1,mx Mexico,jm Jamaica,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 2–1,mx Mexico,jm Jamaica,N,,10,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 2–1,mx Mexico,jm Jamaica,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
07-03-2021,Sat,Friendlies (M),Friendlies (M),Home,W 4–0,mx Mexico,ng Nigeria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
07-03-2021,Sat,Friendlies (M),Friendlies (M),Home,W 4–0,mx Mexico,ng Nigeria,N,,12,,,,,,,,,,,,,,,,,Match Report
07-03-2021,Sat,Friendlies (M),Friendlies (M),Home,W 4–0,mx Mexico,ng Nigeria,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
07-03-2021,Sat,Friendlies (M),Friendlies (M),Home,W 4–0,mx Mexico,ng Nigeria,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,L 0–1,mx Mexico,wls Wales,Y*,,61,,,,,,,,,,,,,,,,,Match Report
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,L 0–1,mx Mexico,wls Wales,Y,,90,,,,,,,,,,,,,,,,,Match Report
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,L 0–1,mx Mexico,wls Wales,Y,,82,,,,,,,,,,,,,,,,,Match Report
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,L 0–1,mx Mexico,wls Wales,Y,,90,,,,,,,,,,,,,,,,,Match Report
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,L 0–1,mx Mexico,wls Wales,Y,,77,,,,,,,,,,,,,,,,,Match Report
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,L 0–1,mx Mexico,wls Wales,N,,29,,,,,,,,,,,,,,,,,Match Report
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,L 0–1,mx Mexico,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
27-03-2021,Sat,Friendlies (M),Friendlies (M),Away,L 0–1,mx Mexico,wls Wales,Y,,90,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,W 1–0,mx Mexico,cr Costa Rica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,W 1–0,mx Mexico,cr Costa Rica,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,W 1–0,mx Mexico,cr Costa Rica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,W 1–0,mx Mexico,cr Costa Rica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,W 1–0,mx Mexico,cr Costa Rica,Y*,CB,90,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,W 1–0,mx Mexico,cr Costa Rica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-03-2021,Tue,Friendlies (M),Friendlies (M),Neutral,W 1–0,mx Mexico,cr Costa Rica,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
09-05-2021,Sun,WCQ,Third round,Away,W 1–0,mx Mexico,cr Costa Rica,Y,FW,40,,,,,,,,,,,,,,,,,Match Report
09-05-2021,Sun,WCQ,Third round,Away,W 1–0,mx Mexico,cr Costa Rica,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
09-05-2021,Sun,WCQ,Third round,Away,W 1–0,mx Mexico,cr Costa Rica,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
09-05-2021,Sun,WCQ,Third round,Away,W 1–0,mx Mexico,cr Costa Rica,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
09-05-2021,Sun,WCQ,Third round,Away,W 1–0,mx Mexico,cr Costa Rica,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
09-05-2021,Sun,WCQ,Third round,Away,W 1–0,mx Mexico,cr Costa Rica,N,,20,,,,,,,,,,,,,,,,,Match Report
09-05-2021,Sun,WCQ,Third round,Away,W 1–0,mx Mexico,cr Costa Rica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-05-2021,Sun,WCQ,Third round,Away,W 1–0,mx Mexico,cr Costa Rica,Y*,CM,75,,,,,,,,,,,,,,,,,Match Report
29-05-2021,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,mx Mexico,is Iceland,N,,28,,,,,,,,,,,,,,,,,Match Report
29-05-2021,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,mx Mexico,is Iceland,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
29-05-2021,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,mx Mexico,is Iceland,Y*,CM,90,,,,,,,,,,,,,,,,,Match Report
29-05-2021,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,mx Mexico,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
29-05-2021,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,mx Mexico,is Iceland,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
29-05-2021,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,mx Mexico,is Iceland,Y,CM,62,,,,,,,,,,,,,,,,,Match Report
29-05-2021,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,mx Mexico,is Iceland,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
29-05-2021,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,mx Mexico,is Iceland,Y,RB,63,,,,,,,,,,,,,,,,,Match Report
29-05-2021,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,mx Mexico,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-06-2021,Wed,Friendlies (M),Friendlies (M),Neutral,W 3–0,mx Mexico,pa Panama,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
30-06-2021,Wed,Friendlies (M),Friendlies (M),Neutral,W 3–0,mx Mexico,pa Panama,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
30-06-2021,Wed,Friendlies (M),Friendlies (M),Neutral,W 3–0,mx Mexico,pa Panama,Y,FW,73,,,,,,,,,,,,,,,,,Match Report
30-06-2021,Wed,Friendlies (M),Friendlies (M),Neutral,W 3–0,mx Mexico,pa Panama,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
30-06-2021,Wed,Friendlies (M),Friendlies (M),Neutral,W 3–0,mx Mexico,pa Panama,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-06-2021,Wed,Friendlies (M),Friendlies (M),Neutral,W 3–0,mx Mexico,pa Panama,Y,CB,64,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,D 1–1,mx Mexico,ca Canada,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,D 1–1,mx Mexico,ca Canada,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,D 1–1,mx Mexico,ca Canada,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,D 1–1,mx Mexico,ca Canada,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,D 1–1,mx Mexico,ca Canada,Y*,CM,71,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,D 1–1,mx Mexico,ca Canada,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,D 1–1,mx Mexico,ca Canada,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,D 1–1,mx Mexico,ca Canada,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,D 1–1,mx Mexico,ca Canada,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
14-07-2021,Wed,Gold Cup,Group stage,Away,W 3–0,mx Mexico,gt Guatemala,Y,LB,90,,1,,,,,,,,,,,0,,,,Match Report
14-07-2021,Wed,Gold Cup,Group stage,Away,W 3–0,mx Mexico,gt Guatemala,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-07-2021,Wed,Gold Cup,Group stage,Away,W 3–0,mx Mexico,gt Guatemala,Y,CM,90,,2,,,,,,,,,,,1,,,,Match Report
18-07-2021,Sun,Gold Cup,Group stage,Home,W 1–0,mx Mexico,sv El Salvador,Y,CM,90,,2,,,,,,,,,,,2,,,,Match Report
18-07-2021,Sun,Gold Cup,Group stage,Home,W 1–0,mx Mexico,sv El Salvador,Y,LB,90,,1,,,,,,,,,,,2,,,,Match Report
18-07-2021,Sun,Gold Cup,Group stage,Home,W 1–0,mx Mexico,sv El Salvador,Y*,CB,90,,0,,,,,,,,,,,1,,,,Match Report
24-07-2021,Sat,Gold Cup,Quarter-finals,Home,W 3–0,mx Mexico,hn Honduras,Y,CM,80,,0,,,,,,,,,,,3,,,,Match Report
24-07-2021,Sat,Gold Cup,Quarter-finals,Home,W 3–0,mx Mexico,hn Honduras,Y,CB,90,,1,,,,,,,,,,,1,,,,Match Report
24-07-2021,Sat,Gold Cup,Quarter-finals,Home,W 3–0,mx Mexico,hn Honduras,Y,LB,90,,0,,,,,,,,,,,1,,,,Match Report
29-07-2021,Thu,Gold Cup,Semi-finals,Home,W 2–1,mx Mexico,ca Canada,Y,CM,90,,2,,,,,,,,,,,2,,,,Match Report
29-07-2021,Thu,Gold Cup,Semi-finals,Home,W 2–1,mx Mexico,ca Canada,Y*,CB,90,,1,,,,,,,,,,,0,,,,Match Report
29-07-2021,Thu,Gold Cup,Semi-finals,Home,W 2–1,mx Mexico,ca Canada,Y,CB,90,,1,,,,,,,,,,,0,,,,Match Report
09-08-2021,Wed,WCQ,Third round,Away,D 1–1,mx Mexico,pa Panama,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
09-08-2021,Wed,WCQ,Third round,Away,D 1–1,mx Mexico,pa Panama,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
09-08-2021,Wed,WCQ,Third round,Away,D 1–1,mx Mexico,pa Panama,N,,45,,,,,,,,,,,,,,,,,Match Report
09-08-2021,Wed,WCQ,Third round,Away,D 1–1,mx Mexico,pa Panama,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
09-08-2021,Wed,WCQ,Third round,Away,D 1–1,mx Mexico,pa Panama,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
09-08-2021,Wed,WCQ,Third round,Away,D 1–1,mx Mexico,pa Panama,N,,45,,,,,,,,,,,,,,,,,Match Report
07-10-2021,Sat,Gold Cup,Group stage,Home,D 0–0,mx Mexico,tt Trin & Tobago,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
07-10-2021,Sat,Gold Cup,Group stage,Home,D 0–0,mx Mexico,tt Trin & Tobago,Y,FW,17,,0,,,,,,,,,,,0,,,,Match Report
07-10-2021,Sat,Gold Cup,Group stage,Home,D 0–0,mx Mexico,tt Trin & Tobago,N,,9,,0,,,,,,,,,,,0,,,,Match Report
07-10-2021,Sat,Gold Cup,Group stage,Home,D 0–0,mx Mexico,tt Trin & Tobago,Y,DM,90,,0,,,,,,,,,,,0,,,,Match Report
10-10-2021,Sun,WCQ,Third round,Home,W 3–0,mx Mexico,hn Honduras,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
10-10-2021,Sun,WCQ,Third round,Home,W 3–0,mx Mexico,hn Honduras,Y,FW,89,,,,,,,,,,,,,,,,,Match Report
10-10-2021,Sun,WCQ,Third round,Home,W 3–0,mx Mexico,hn Honduras,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
10-10-2021,Sun,WCQ,Third round,Home,W 3–0,mx Mexico,hn Honduras,Y,DM,76,,,,,,,,,,,,,,,,,Match Report
10-10-2021,Sun,WCQ,Third round,Home,W 3–0,mx Mexico,hn Honduras,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
10-10-2021,Sun,WCQ,Third round,Home,W 3–0,mx Mexico,hn Honduras,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-10-2021,Sun,WCQ,Third round,Home,W 3–0,mx Mexico,hn Honduras,N,,25,,,,,,,,,,,,,,,,,Match Report
10-10-2021,Sun,WCQ,Third round,Home,W 3–0,mx Mexico,hn Honduras,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
13-10-2021,Wed,WCQ,Third round,Away,W 2–0,mx Mexico,sv El Salvador,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
13-10-2021,Wed,WCQ,Third round,Away,W 2–0,mx Mexico,sv El Salvador,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
13-10-2021,Wed,WCQ,Third round,Away,W 2–0,mx Mexico,sv El Salvador,Y,FW,20,,,,,,,,,,,,,,,,,Match Report
13-10-2021,Wed,WCQ,Third round,Away,W 2–0,mx Mexico,sv El Salvador,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
13-10-2021,Wed,WCQ,Third round,Away,W 2–0,mx Mexico,sv El Salvador,N,,27,,,,,,,,,,,,,,,,,Match Report
13-10-2021,Wed,WCQ,Third round,Away,W 2–0,mx Mexico,sv El Salvador,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
13-10-2021,Wed,WCQ,Third round,Away,W 2–0,mx Mexico,sv El Salvador,Y,FW,69,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,L 1–2,mx Mexico,ca Canada,Y,FW,45,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,L 1–2,mx Mexico,ca Canada,N,,17,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,L 1–2,mx Mexico,ca Canada,Y,DM,73,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,L 1–2,mx Mexico,ca Canada,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,L 1–2,mx Mexico,ca Canada,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,L 1–2,mx Mexico,ca Canada,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,L 1–2,mx Mexico,ca Canada,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-12-2021,Sat,Friendlies (M),Friendlies (M),Home,D 0–0,mx Mexico,hn Honduras,N,,22,,,,,,,,,,,,,,,,,Match Report
06-12-2021,Sat,Friendlies (M),Friendlies (M),Home,D 0–0,mx Mexico,hn Honduras,Y,RM,90,,,,,,,,,,,,,,,,,Match Report
06-12-2021,Sat,Friendlies (M),Friendlies (M),Home,D 0–0,mx Mexico,hn Honduras,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-12-2021,Sat,Friendlies (M),Friendlies (M),Home,D 0–0,mx Mexico,hn Honduras,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
06-12-2021,Sat,Friendlies (M),Friendlies (M),Home,D 0–0,mx Mexico,hn Honduras,Y*,CB,86,,,,,,,,,,,,,,,,,Match Report
11-12-2021,Fri,WCQ,Third round,Away,L 0–2,mx Mexico,us United States,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,Third round,Away,L 0–2,mx Mexico,us United States,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
11-12-2021,Fri,WCQ,Third round,Away,L 0–2,mx Mexico,us United States,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
11-12-2021,Fri,WCQ,Third round,Away,L 0–2,mx Mexico,us United States,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
11-12-2021,Fri,WCQ,Third round,Away,L 0–2,mx Mexico,us United States,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,Third round,Away,L 0–2,mx Mexico,us United States,Y,DM,82,,,,,,,,,,,,,,,,,Match Report
11-12-2021,Fri,WCQ,Third round,Away,L 0–2,mx Mexico,us United States,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,Third round,Away,L 0–2,mx Mexico,us United States,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
27-01-2022,Thu,WCQ,Third round,Away,W 2–1,mx Mexico,jm Jamaica,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
27-01-2022,Thu,WCQ,Third round,Away,W 2–1,mx Mexico,jm Jamaica,Y*,CM,53,,,,,,,,,,,,,,,,,Match Report
27-01-2022,Thu,WCQ,Third round,Away,W 2–1,mx Mexico,jm Jamaica,N,,20,,,,,,,,,,,,,,,,,Match Report
27-01-2022,Thu,WCQ,Third round,Away,W 2–1,mx Mexico,jm Jamaica,Y,LB,70,,,,,,,,,,,,,,,,,Match Report
27-01-2022,Thu,WCQ,Third round,Away,W 2–1,mx Mexico,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
27-01-2022,Thu,WCQ,Third round,Away,W 2–1,mx Mexico,jm Jamaica,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
27-01-2022,Thu,WCQ,Third round,Away,W 2–1,mx Mexico,jm Jamaica,Y,RB,5,,,,,,,,,,,,,,,,,Match Report
27-01-2022,Thu,WCQ,Third round,Away,W 2–1,mx Mexico,jm Jamaica,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
30-01-2022,Sun,WCQ,Third round,Home,D 0–0,mx Mexico,cr Costa Rica,Y,LB,62,,,,,,,,,,,,,,,,,Match Report
30-01-2022,Sun,WCQ,Third round,Home,D 0–0,mx Mexico,cr Costa Rica,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
30-01-2022,Sun,WCQ,Third round,Home,D 0–0,mx Mexico,cr Costa Rica,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
30-01-2022,Sun,WCQ,Third round,Home,D 0–0,mx Mexico,cr Costa Rica,N,,17,,,,,,,,,,,,,,,,,Match Report
30-01-2022,Sun,WCQ,Third round,Home,D 0–0,mx Mexico,cr Costa Rica,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
30-01-2022,Sun,WCQ,Third round,Home,D 0–0,mx Mexico,cr Costa Rica,N,,28,,,,,,,,,,,,,,,,,Match Report
