Date,Defensive Day,Defensive Comp,Defensive Round,Defensive Venue,Defensive Result,Defensive Squad,Defensive Opponent,Defensive Start,Defensive Pos,Defensive Min,Defensive Tkl,Defensive TklW,Defensive Def 3rd,Defensive Mid 3rd,Defensive Att 3rd,Defensive Tkl.1,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Defensive Match Report
13-10-2018,Sat,Africa Cup of Nations qualification,Group stage,Home,W 1–0,tn Tunisia,ne Niger,Y,AM,89,,,,,,,,,,,,,,,,,Match Report
13-10-2018,Sat,Africa Cup of Nations qualification,Group stage,Home,W 1–0,tn Tunisia,ne Niger,N,,31,,,,,,,,,,,,,,,,,Match Report
13-10-2018,Sat,Africa Cup of Nations qualification,Group stage,Home,W 1–0,tn Tunisia,ne Niger,Y,DM,85,,,,,,,,,,,,,,,,,Match Report
13-10-2018,Sat,Africa Cup of Nations qualification,Group stage,Home,W 1–0,tn Tunisia,ne Niger,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
13-10-2018,Sat,Africa Cup of Nations qualification,Group stage,Home,W 1–0,tn Tunisia,ne Niger,Y,FW,78,,,,,,,,,,,,,,,,,Match Report
13-10-2018,Sat,Africa Cup of Nations qualification,Group stage,Home,W 1–0,tn Tunisia,ne Niger,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,Africa Cup of Nations qualification,Group stage,Away,W 2–1,tn Tunisia,ne Niger,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,Africa Cup of Nations qualification,Group stage,Away,W 2–1,tn Tunisia,ne Niger,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,Africa Cup of Nations qualification,Group stage,Away,W 2–1,tn Tunisia,ne Niger,N,,26,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,Africa Cup of Nations qualification,Group stage,Away,W 2–1,tn Tunisia,ne Niger,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
