Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Match Report,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon
28-03-2021,Sun,WCQ,First round,Away,W 2–1,es Spain,ge Georgia,Y*,CM,72,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–1,es Spain,ge Georgia,Y,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–1,es Spain,ge Georgia,N,,26,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,N,,9,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,Y,FW,67,0,0,0,0,4,2,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,Y,RB,90,0,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,Y,CM,90,0,1,0,0,1,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,Y,CM,67,0,1,0,0,1,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,Y,FW,90,1,0,0,0,7,3,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,Y,CB,85,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,Y*,CM,81,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Home,W 3–1,es Spain,xk Kosovo,Y,LB,90,0,1,0,0,1,1,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
